year,week,top_12_gross,top_12_change,total_gross,total_change,movies_count,top_movie,week_num,table_link,inflation_adjustment,infl_adj_top_12,infl_adj_total
2007,Nov. 9-15,"$127,184,728 ",-17.10%,"$149,088,389 ",-13.00%,129,Bee Movie,45,/weekly/chart/?yr=2007&wk=45&p=.htm,1.1802,"$150,107,557 ","$175,958,970.74 "
2007,Nov. 2-8,"$153,473,974 ",35.90%,"$171,360,977 ",23.70%,115,American Gangster,44,/weekly/chart/?yr=2007&wk=44&p=.htm,1.1802,"$181,134,981 ","$202,245,804.25 "
2007,Oct. 26-Nov. 1,"$112,909,393 ",12.30%,"$138,506,313 ",10.10%,131,Saw IV,43,/weekly/chart/?yr=2007&wk=43&p=.htm,1.1802,"$133,259,342 ","$163,469,660.11 "
2007,Oct. 19-25,"$100,540,375 ",-7.20%,"$125,805,289 ",-3.30%,142,30 Days of Night,42,/weekly/chart/?yr=2007&wk=42&p=.htm,1.1802,"$118,661,024 ","$148,479,498.06 "
2007,Oct. 12-18,"$108,358,386 ",20.40%,"$130,118,965 ",13.20%,140,Why Did I Get Married?,41,/weekly/chart/?yr=2007&wk=41&p=.htm,1.1802,"$127,888,095 ","$153,570,638.92 "
2007,Oct. 5-11,"$89,979,538 ",-6.20%,"$114,918,126 ",-1.10%,134,The Game Plan,40,/weekly/chart/?yr=2007&wk=40&p=.htm,1.1802,"$106,196,780 ","$135,630,113.83 "
2007,Sep. 28-Oct. 4,"$95,888,829 ",-3.60%,"$116,239,376 ",-5.00%,134,The Game Plan,39,/weekly/chart/?yr=2007&wk=39&p=.htm,1.1802,"$113,171,118 ","$137,189,496.09 "
2007,Sep. 21-27,"$99,481,643 ",20.50%,"$122,333,751 ",20.60%,136,Resident Evil: Extinction,38,/weekly/chart/?yr=2007&wk=38&p=.htm,1.1802,"$117,411,474 ","$144,382,275.89 "
2007,Sep. 14-20,"$82,565,724 ",-3.30%,"$101,431,230 ",-3.40%,138,The Brave One,37,/weekly/chart/?yr=2007&wk=37&p=.htm,1.1802,"$97,446,756 ","$119,712,440.06 "
2007,Sep. 7-13,"$85,369,367 ",-38.00%,"$104,968,835 ",-38.00%,128,3:10 to Yuma (2007),36,/weekly/chart/?yr=2007&wk=36&p=.htm,1.1802,"$100,755,706 ","$123,887,636.66 "
2007,Aug. 31-Sep. 6,"$137,646,791 ",13.70%,"$169,167,786 ",11.90%,115,Halloween (2007),35,/weekly/chart/?yr=2007&wk=35&p=.htm,1.1802,"$162,455,224 ","$199,657,328.83 "
2007,Aug. 24-30,"$121,060,257 ",-29.00%,"$151,197,801 ",-22.80%,120,Superbad,34,/weekly/chart/?yr=2007&wk=34&p=.htm,1.1802,"$142,879,257 ","$178,448,567.46 "
2007,Aug. 17-23,"$170,475,134 ",-15.80%,"$195,886,816 ",-13.00%,121,Superbad,33,/weekly/chart/?yr=2007&wk=33&p=.htm,1.1802,"$201,200,304 ","$231,191,997.95 "
2007,Aug. 10-16,"$202,386,649 ",-18.70%,"$225,142,942 ",-16.70%,109,Rush Hour 3,32,/weekly/chart/?yr=2007&wk=32&p=.htm,1.1802,"$238,863,312 ","$265,721,030.38 "
2007,Aug. 3-9,"$248,840,146 ",-1.40%,"$270,307,409 ",-0.40%,108,The Bourne Ultimatum,31,/weekly/chart/?yr=2007&wk=31&p=.htm,1.1802,"$293,689,242 ","$319,025,604.81 "
2007,Jul. 27-Aug. 2,"$252,382,196 ",11.50%,"$271,391,493 ",13.00%,112,The Simpsons Movie,30,/weekly/chart/?yr=2007&wk=30&p=.htm,1.1802,"$297,869,685 ","$320,305,076.04 "
2007,Jul. 20-26,"$226,460,109 ",-13.00%,"$240,114,489 ",-12.80%,113,I Now Pronounce You Chuck and Larry,29,/weekly/chart/?yr=2007&wk=29&p=.htm,1.1802,"$267,275,594 ","$283,390,937.60 "
2007,Jul. 13-19,"$260,290,423 ",-13.80%,"$275,248,310 ",-13.60%,121,Harry Potter / Phoenix,28,/weekly/chart/?yr=2007&wk=28&p=.htm,1.1802,"$307,203,232 ","$324,857,017.03 "
2007,Jul. 6-12,"$301,814,693 ",-6.50%,"$318,443,922 ",-7.70%,109,Transformers,27,/weekly/chart/?yr=2007&wk=27&p=.htm,1.1802,"$356,211,527 ","$375,837,884.69 "
2007,Jun. 29-Jul. 5,"$322,842,027 ",63.40%,"$344,818,906 ",64.20%,110,Transformers,26,/weekly/chart/?yr=2007&wk=26&p=.htm,1.1802,"$381,028,671 ","$406,966,499.52 "
2007,Jun. 22-28,"$197,566,284 ",-3.00%,"$209,989,259 ",-1.30%,124,Evan Almighty,25,/weekly/chart/?yr=2007&wk=25&p=.htm,1.1802,"$233,174,161 ","$247,836,160.33 "
2007,Jun. 15-21,"$203,754,020 ",9.30%,"$212,833,027 ",9.30%,126,Fantastic Four 2,24,/weekly/chart/?yr=2007&wk=24&p=.htm,1.1802,"$240,477,128 ","$251,192,467.91 "
2007,Jun. 8-14,"$186,467,906 ",3.10%,"$194,665,697 ",1.90%,131,Ocean's Thirteen,23,/weekly/chart/?yr=2007&wk=23&p=.htm,1.1802,"$220,075,494 ","$229,750,793.55 "
2007,Jun. 1-7,"$180,854,641 ",-36.60%,"$190,990,058 ",-35.80%,121,Pirates of the Caribbean 3,22,/weekly/chart/?yr=2007&wk=22&p=.htm,1.1802,"$213,450,536 ","$225,412,684.73 "
2007,May 25-31,"$285,286,720 ",24.60%,"$297,539,264 ",22.90%,116,Pirates of the Caribbean 3,21,/weekly/chart/?yr=2007&wk=21&p=.htm,1.1802,"$336,704,675 ","$351,165,526.70 "
2007,May 18-24,"$228,996,303 ",86.70%,"$242,038,430 ",75.80%,128,Shrek the Third,20,/weekly/chart/?yr=2007&wk=20&p=.htm,1.1802,"$270,268,892 ","$285,661,635.41 "
2007,May 11-17,"$122,679,826 ",-44.60%,"$137,675,941 ",-41.00%,133,Spider-Man 3,19,/weekly/chart/?yr=2007&wk=19&p=.htm,1.1802,"$144,790,725 ","$162,489,628.04 "
2007,May 4-10,"$221,496,184 ",186.50%,"$233,221,750 ",137.00%,134,Spider-Man 3,18,/weekly/chart/?yr=2007&wk=18&p=.htm,1.1802,"$261,417,008 ","$275,255,902.62 "
2007,Apr. 27-May3,"$77,309,950 ",-16.10%,"$98,398,082 ",-12.70%,129,Disturbia,17,/weekly/chart/?yr=2007&wk=17&p=.htm,1.1802,"$91,243,720 ","$116,132,620.03 "
2007,Apr. 20-26,"$92,127,836 ",-24.90%,"$112,767,029 ",-24.00%,128,Disturbia,16,/weekly/chart/?yr=2007&wk=16&p=.htm,1.1802,"$108,732,272 ","$133,091,319.11 "
2007,Apr. 13-19,"$122,654,071 ",-19.60%,"$148,328,528 ",-14.00%,118,Disturbia,15,/weekly/chart/?yr=2007&wk=15&p=.htm,1.1802,"$144,760,328 ","$175,062,158.05 "
2007,Apr. 6-12,"$152,629,388 ",-6.50%,"$172,380,165 ",-7.80%,123,Blades of Glory,14,/weekly/chart/?yr=2007&wk=14&p=.htm,1.1802,"$180,138,173 ","$203,448,683.11 "
2007,Mar. 30-Apr. 5,"$163,313,188 ",6.10%,"$186,965,044 ",8.00%,120,Blades of Glory,13,/weekly/chart/?yr=2007&wk=13&p=.htm,1.1802,"$192,747,542 ","$220,662,232.16 "
2007,Mar. 23-29,"$153,961,695 ",11.40%,"$173,163,089 ",11.20%,121,TMNT,12,/weekly/chart/?yr=2007&wk=12&p=.htm,1.1802,"$181,710,605 ","$204,372,715.51 "
2007,Mar. 16-22,"$138,173,517 ",-26.20%,"$155,704,284 ",-24.80%,115,300,11,/weekly/chart/?yr=2007&wk=11&p=.htm,1.1802,"$163,076,883 ","$183,767,265.42 "
2007,Mar. 9-15,"$187,263,516 ",38.60%,"$207,073,592 ",32.70%,113,300,10,/weekly/chart/?yr=2007&wk=10&p=.htm,1.1802,"$221,014,499 ","$244,394,995.21 "
2007,Mar. 2-8,"$135,092,284 ",9.90%,"$156,052,657 ",7.40%,114,Wild Hogs,9,/weekly/chart/?yr=2007&wk=09&p=.htm,1.1802,"$159,440,312 ","$184,178,426.58 "
2007,Feb. 23-Mar. 1,"$122,980,227 ",-36.30%,"$145,339,995 ",-33.60%,108,Ghost Rider,8,/weekly/chart/?yr=2007&wk=08&p=.htm,1.1802,"$145,145,268 ","$171,534,994.10 "
2007,Feb. 16-22,"$193,191,162 ",59.30%,"$218,886,621 ",41.90%,102,Ghost Rider,7,/weekly/chart/?yr=2007&wk=07&p=.htm,1.1802,"$228,010,499 ","$258,337,116.65 "
2007,Feb. 9-15,"$121,263,100 ",35.60%,"$154,250,838 ",30.70%,113,Norbit,6,/weekly/chart/?yr=2007&wk=06&p=.htm,1.1802,"$143,118,659 ","$182,051,861.13 "
2007,Feb. 2-8,"$89,449,238 ",-18.50%,"$118,067,035 ",-20.50%,117,The Messengers,5,/weekly/chart/?yr=2007&wk=05&p=.htm,1.1802,"$105,570,903 ","$139,346,558.75 "
2007,Jan. 26-Feb. 1,"$109,779,643 ",20.40%,"$148,480,807 ",15.70%,109,Epic Movie,4,/weekly/chart/?yr=2007&wk=04&p=.htm,1.1802,"$129,565,509 ","$175,241,882.68 "
2007,Jan. 19-25,"$91,194,774 ",-31.30%,"$128,377,546 ",-26.00%,103,Stomp the Yard,3,/weekly/chart/?yr=2007&wk=03&p=.htm,1.1802,"$107,631,041 ","$151,515,359.52 "
2007,Jan. 12-18,"$132,667,606 ",2.40%,"$173,435,671 ",3.90%,103,Stomp the Yard,2,/weekly/chart/?yr=2007&wk=02&p=.htm,1.1802,"$156,578,628 ","$204,694,425.66 "
2007,Jan. 5-11,"$129,576,585 ",-45.90%,"$166,868,782 ",-38.90%,104,Night at the Museum,1,/weekly/chart/?yr=2007&wk=01&p=.htm,1.1802,"$152,930,504 ","$196,943,969.45 "
2008,Dec. 26-Jan. 1,"$337,845,443 ",89.80%,"$383,425,388 ",80.80%,89,Marley and Me,52,/weekly/chart/?yr=2008&wk=52&p=.htm,1.1309,"$382,075,905 ","$433,623,140.75 "
2008,Dec. 19-25,"$178,018,906 ",63.00%,"$212,027,468 ",72.50%,103,Yes Man,51,/weekly/chart/?yr=2008&wk=51&p=.htm,1.1309,"$201,325,002 ","$239,785,938.74 "
2008,Dec. 12-18,"$109,202,363 ",9.60%,"$122,889,599 ",13.90%,109,The Day the Earth Stood Still,50,/weekly/chart/?yr=2008&wk=50&p=.htm,1.1309,"$123,499,051 ","$138,978,209.45 "
2008,Dec. 5-11,"$99,610,259 ",-46.00%,"$107,876,766 ",-44.40%,120,Four Christmases,49,/weekly/chart/?yr=2008&wk=49&p=.htm,1.1309,"$112,651,156 ","$121,999,908.07 "
2008,Nov. 28-Dec. 4,"$184,305,529 ",-25.40%,"$194,142,940 ",-26.30%,107,Four Christmases,48,/weekly/chart/?yr=2008&wk=48&p=.htm,1.1309,"$208,434,665 ","$219,559,982.28 "
2008,Nov. 21-27,"$246,892,866 ",48.70%,"$263,344,410 ",45.80%,122,Twilight,47,/weekly/chart/?yr=2008&wk=47&p=.htm,1.1309,"$279,215,887 ","$297,821,254.76 "
2008,Nov. 14-20,"$166,007,628 ",-2.50%,"$180,676,613 ",-5.60%,131,Quantum of Solace,46,/weekly/chart/?yr=2008&wk=46&p=.htm,1.1309,"$187,741,217 ","$204,330,654.26 "
2008,Nov. 7-13,"$170,188,092 ",72.70%,"$191,312,919 ",62.50%,136,Madagascar: Escape 2 Africa,45,/weekly/chart/?yr=2008&wk=45&p=.htm,1.1309,"$192,468,984 ","$216,359,457.14 "
2008,Oct. 31-Nov. 6,"$98,576,827 ",-31.50%,"$117,711,243 ",-28.20%,144,High School Musical 3,44,/weekly/chart/?yr=2008&wk=44&p=.htm,1.1309,"$111,482,428 ","$133,121,907.13 "
2008,Oct. 24-30,"$143,845,109 ",33.40%,"$163,871,199 ",27.20%,138,High School Musical 3,43,/weekly/chart/?yr=2008&wk=43&p=.htm,1.1309,"$162,677,198 ","$185,325,088.56 "
2008,Oct. 17-23,"$107,853,968 ",-6.90%,"$128,872,602 ",-6.70%,137,Max Payne,42,/weekly/chart/?yr=2008&wk=42&p=.htm,1.1309,"$121,974,125 ","$145,744,502.54 "
2008,Oct. 10-16,"$115,788,275 ",-3.70%,"$138,053,824 ",-5.40%,140,Beverly Hills Chihuahua,41,/weekly/chart/?yr=2008&wk=41&p=.htm,1.1309,"$130,947,186 ","$156,127,722.96 "
2008,Oct. 3-9,"$120,224,718 ",6.20%,"$145,920,333 ",11.10%,129,Beverly Hills Chihuahua,40,/weekly/chart/?yr=2008&wk=40&p=.htm,1.1309,"$135,964,444 ","$165,024,109.19 "
2008,Sep. 26-Oct. 2,"$113,162,635 ",16.90%,"$131,345,167 ",15.50%,135,Eagle Eye,39,/weekly/chart/?yr=2008&wk=39&p=.htm,1.1309,"$127,977,799 ","$148,540,773.82 "
2008,Sep. 19-25,"$96,845,821 ",-12.70%,"$113,737,662 ",-12.80%,135,Lakeview Terrace,38,/weekly/chart/?yr=2008&wk=38&p=.htm,1.1309,"$109,524,800 ","$128,628,108.00 "
2008,Sep. 12-18,"$110,882,365 ",69.80%,"$130,409,848 ",48.60%,131,Burn After Reading,37,/weekly/chart/?yr=2008&wk=37&p=.htm,1.1309,"$125,398,998 ","$147,483,003.59 "
2008,Sep. 5-11,"$65,314,592 ",-38.90%,"$87,753,870 ",-38.50%,129,Bangkok Dangerous,36,/weekly/chart/?yr=2008&wk=36&p=.htm,1.1309,"$73,865,527 ","$99,242,538.22 "
2008,Aug. 29-Sep. 4,"$106,967,356 ",-12.60%,"$142,741,469 ",-4.50%,124,Tropic Thunder,35,/weekly/chart/?yr=2008&wk=35&p=.htm,1.1309,"$120,971,439 ","$161,429,070.79 "
2008,Aug. 22-28,"$122,405,605 ",-25.80%,"$149,399,242 ",-19.90%,123,Tropic Thunder,34,/weekly/chart/?yr=2008&wk=34&p=.htm,1.1309,"$138,430,851 ","$168,958,474.24 "
2008,Aug. 15-21,"$164,859,359 ",-8.00%,"$186,477,725 ",-5.20%,126,Tropic Thunder,33,/weekly/chart/?yr=2008&wk=33&p=.htm,1.1309,"$186,442,618 ","$210,891,243.31 "
2008,Aug. 8-14,"$179,229,070 ",-24.20%,"$196,694,829 ",-23.00%,124,The Dark Knight,32,/weekly/chart/?yr=2008&wk=32&p=.htm,1.1309,"$202,693,600 ","$222,445,962.60 "
2008,Aug. 1-7,"$236,527,772 ",-11.30%,"$255,492,464 ",-8.20%,128,The Dark Knight,31,/weekly/chart/?yr=2008&wk=31&p=.htm,1.1309,"$267,493,803 ","$288,941,338.12 "
2008,Jul. 25-31,"$266,590,118 ",-31.30%,"$278,168,136 ",-30.30%,126,The Dark Knight,30,/weekly/chart/?yr=2008&wk=30&p=.htm,1.1309,"$301,491,888 ","$314,585,691.41 "
2008,Jul. 18-24,"$387,971,914 ",85.80%,"$399,148,168 ",80.90%,125,The Dark Knight,29,/weekly/chart/?yr=2008&wk=29&p=.htm,1.1309,"$438,764,894 ","$451,404,334.84 "
2008,Jul. 11-17,"$208,827,940 ",-9.90%,"$220,612,387 ",-9.30%,131,Hellboy II,28,/weekly/chart/?yr=2008&wk=28&p=.htm,1.1309,"$236,167,531 ","$249,494,788.64 "
2008,Jul. 4-10,"$231,821,560 ",-23.50%,"$243,286,058 ",-22.70%,125,Hancock,27,/weekly/chart/?yr=2008&wk=27&p=.htm,1.1309,"$262,171,458 ","$275,136,878.96 "
2008,Jun. 27-Jul. 3,"$302,940,963 ",48.00%,"$314,909,859 ",48.30%,129,WALL-E,26,/weekly/chart/?yr=2008&wk=26&p=.htm,1.1309,"$342,601,758 ","$356,137,612.13 "
2008,Jun. 20-26,"$204,708,288 ",-18.30%,"$212,420,940 ",-17.40%,123,Get Smart,25,/weekly/chart/?yr=2008&wk=25&p=.htm,1.1309,"$231,508,537 ","$240,230,923.79 "
2008,Jun. 13-19,"$250,538,035 ",4.10%,"$257,194,828 ",3.80%,131,The Incredible Hulk,24,/weekly/chart/?yr=2008&wk=24&p=.htm,1.1309,"$283,338,279 ","$290,866,574.28 "
2008,Jun. 6-12,"$240,783,367 ",7.40%,"$247,687,695 ",7.30%,124,Kung Fu Panda,23,/weekly/chart/?yr=2008&wk=23&p=.htm,1.1309,"$272,306,538 ","$280,114,774.85 "
2008,May 30-Jun. 5,"$224,160,649 ",-9.80%,"$230,854,522 ",-9.90%,133,Sex and the City,22,/weekly/chart/?yr=2008&wk=22&p=.htm,1.1309,"$253,507,586 ","$261,077,815.97 "
2008,May 23-29,"$248,456,017 ",34.00%,"$256,162,363 ",31.40%,130,Indiana Jones 4,21,/weekly/chart/?yr=2008&wk=21&p=.htm,1.1309,"$280,983,685 ","$289,698,939.77 "
2008,May 16-22,"$185,467,138 ",23.20%,"$194,989,641 ",21.00%,141,The Chronicles of Narnia: Prince Caspian,20,/weekly/chart/?yr=2008&wk=20&p=.htm,1.1309,"$209,748,351 ","$220,517,532.72 "
2008,May 9-15,"$150,563,225 ",-20.80%,"$161,117,404 ",-20.00%,134,Iron Man,19,/weekly/chart/?yr=2008&wk=19&p=.htm,1.1309,"$170,274,845 ","$182,210,768.87 "
2008,May 2-8,"$189,988,296 ",84.80%,"$201,322,833 ",67.50%,137,Iron Man,18,/weekly/chart/?yr=2008&wk=18&p=.htm,1.1309,"$214,861,416 ","$227,679,861.28 "
2008,Apr. 25-May1,"$102,826,138 ",-4.10%,"$120,191,813 ",-1.80%,145,Baby Mama,17,/weekly/chart/?yr=2008&wk=17&p=.htm,1.1309,"$116,288,056 ","$135,927,231.42 "
2008,Apr. 18-24,"$107,167,290 ",8.80%,"$122,425,790 ",3.80%,137,The Forbidden Kingdom,16,/weekly/chart/?yr=2008&wk=16&p=.htm,1.1309,"$121,197,548 ","$138,453,678.94 "
2008,Apr. 11-17,"$98,548,844 ",-2.80%,"$117,982,354 ",-3.60%,131,Prom Night (2008),15,/weekly/chart/?yr=2008&wk=15&p=.htm,1.1309,"$111,450,782 ","$133,428,511.77 "
2008,Apr. 4-10,"$101,421,102 ",-11.60%,"$122,353,072 ",-11.10%,133,21,14,/weekly/chart/?yr=2008&wk=14&p=.htm,1.1309,"$114,699,074 ","$138,371,440.76 "
2008,Mar. 28-Apr. 3,"$114,724,885 ",-18.40%,"$137,583,847 ",-15.80%,125,21,13,/weekly/chart/?yr=2008&wk=13&p=.htm,1.1309,"$129,744,577 ","$155,596,216.94 "
2008,Mar. 21-27,"$140,620,200 ",-4.00%,"$163,367,357 ",-3.40%,121,Horton Hears a Who!,12,/weekly/chart/?yr=2008&wk=12&p=.htm,1.1309,"$159,030,087 ","$184,755,283.96 "
2008,Mar. 14-20,"$146,476,504 ",25.00%,"$169,138,995 ",21.40%,128,Horton Hears a Who!,11,/weekly/chart/?yr=2008&wk=11&p=.htm,1.1309,"$165,653,094 ","$191,282,540.31 "
2008,Mar. 7-13,"$117,179,679 ",16.60%,"$139,272,509 ",11.90%,121,"10,000 B.C.",10,/weekly/chart/?yr=2008&wk=10&p=.htm,1.1309,"$132,520,751 ","$157,505,957.25 "
2008,Feb. 29-Mar. 6,"$100,509,698 ",-9.70%,"$124,468,161 ",-9.80%,120,Semi-Pro,9,/weekly/chart/?yr=2008&wk=09&p=.htm,1.1309,"$113,668,349 ","$140,763,435.56 "
2008,Feb. 22-28,"$111,267,446 ",-32.10%,"$138,050,795 ",-29.60%,114,Vantage Point,8,/weekly/chart/?yr=2008&wk=08&p=.htm,1.1309,"$125,834,493 ","$156,124,297.41 "
2008,Feb. 15-21,"$163,751,992 ",35.50%,"$196,010,528 ",19.70%,106,Jumper,7,/weekly/chart/?yr=2008&wk=07&p=.htm,1.1309,"$185,190,275 ","$221,672,073.45 "
2008,Feb. 8-14,"$120,813,416 ",-9.40%,"$163,776,227 ",-2.30%,109,Fool's Gold,6,/weekly/chart/?yr=2008&wk=06&p=.htm,1.1309,"$136,630,214 ","$185,217,682.90 "
2008,Feb. 1-7,"$133,371,870 ",-8.50%,"$167,568,228 ",-6.70%,108,Hannah Montana,5,/weekly/chart/?yr=2008&wk=05&p=.htm,1.1309,"$150,832,811 ","$189,506,129.72 "
2008,Jan. 25-31,"$145,729,413 ",-20.40%,"$179,645,198 ",-17.30%,110,Rambo,4,/weekly/chart/?yr=2008&wk=04&p=.htm,1.1309,"$164,808,194 ","$203,164,207.21 "
2008,Jan. 18-24,"$182,969,163 ",35.50%,"$217,302,377 ",30.80%,106,Cloverfield,3,/weekly/chart/?yr=2008&wk=03&p=.htm,1.1309,"$206,923,343 ","$245,751,434.71 "
2008,Jan. 11-17,"$135,020,528 ",-11.90%,"$166,150,636 ",-6.80%,100,The Bucket List,2,/weekly/chart/?yr=2008&wk=02&p=.htm,1.1309,"$152,697,310 ","$187,902,947.68 "
2008,Jan. 4-10,"$153,272,327 ",-47.80%,"$178,299,056 ",-45.30%,91,National Treasure: Book of Secrets,1,/weekly/chart/?yr=2008&wk=01&p=.htm,1.1309,"$173,338,621 ","$201,641,829.35 "
2009,Dec. 25-31,"$485,459,337 ",89.00%,"$505,152,202 ",84.30%,82,Avatar,52,/weekly/chart/?yr=2009&wk=52&p=.htm,1.0827,"$525,590,642 ","$546,911,450.70 "
2009,Dec. 18-24,"$256,828,223 ",122.00%,"$274,043,021 ",111.80%,96,Avatar,51,/weekly/chart/?yr=2009&wk=51&p=.htm,1.0827,"$278,059,356 ","$296,697,244.07 "
2009,Dec. 11-17,"$115,672,382 ",-1.40%,"$129,382,686 ",0.30%,110,The Princess and the Frog,50,/weekly/chart/?yr=2009&wk=50&p=.htm,1.0827,"$125,234,632 ","$140,078,321.38 "
2009,Dec. 4-10,"$117,329,834 ",-44.30%,"$129,012,238 ",-42.70%,116,The Blind Side,49,/weekly/chart/?yr=2009&wk=49&p=.htm,1.0827,"$127,029,100 ","$139,677,249.67 "
2009,Nov. 27-Dec. 3,"$210,674,204 ",-43.00%,"$225,286,236 ",-42.20%,115,New Moon,48,/weekly/chart/?yr=2009&wk=48&p=.htm,1.0827,"$228,089,938 ","$243,909,898.18 "
2009,Nov. 20-26,"$369,263,683 ",128.30%,"$389,986,304 ",122.00%,133,New Moon,47,/weekly/chart/?yr=2009&wk=47&p=.htm,1.0827,"$399,789,481 ","$422,225,171.80 "
2009,Nov. 13-19,"$161,750,043 ",11.20%,"$175,682,377 ",6.90%,133,2012,46,/weekly/chart/?yr=2009&wk=46&p=.htm,1.0827,"$175,121,380 ","$190,205,453.50 "
2009,Nov. 6-12,"$145,457,371 ",28.90%,"$164,401,941 ",32.10%,130,A Christmas Carol,45,/weekly/chart/?yr=2009&wk=45&p=.htm,1.0827,"$157,481,847 ","$177,992,501.46 "
2009,Oct. 30-Nov. 5,"$112,888,206 ",-21.30%,"$124,451,582 ",-21.50%,137,Michael Jackson's This Is It,44,/weekly/chart/?yr=2009&wk=44&p=.htm,1.0827,"$122,220,298 ","$134,739,579.45 "
2009,Oct. 23-29,"$143,517,101 ",-11.30%,"$158,521,368 ",-10.30%,133,Paranormal Activity,43,/weekly/chart/?yr=2009&wk=43&p=.htm,1.0827,"$155,381,181 ","$171,625,801.09 "
2009,Oct. 16-22,"$161,787,474 ",23.20%,"$176,734,228 ",16.40%,136,Where the Wild Things Are,42,/weekly/chart/?yr=2009&wk=42&p=.htm,1.0827,"$175,161,905 ","$191,344,257.51 "
2009,Oct. 9-15,"$131,324,751 ",12.40%,"$151,809,513 ",10.50%,136,Couples Retreat,41,/weekly/chart/?yr=2009&wk=41&p=.htm,1.0827,"$142,180,930 ","$164,359,099.41 "
2009,Oct. 2-8,"$116,800,054 ",11.90%,"$137,344,108 ",10.40%,133,Zombieland,40,/weekly/chart/?yr=2009&wk=40&p=.htm,1.0827,"$126,455,525 ","$148,697,887.59 "
2009,Sep. 25-Oct. 1,"$104,402,534 ",-4.80%,"$124,402,130 ",-3.70%,141,Cloudy with a Chance of Meatballs,39,/weekly/chart/?yr=2009&wk=39&p=.htm,1.0827,"$113,033,143 ","$134,686,039.41 "
2009,Sep. 18-24,"$109,604,688 ",13.30%,"$129,224,097 ",9.50%,137,Cloudy with a Chance of Meatballs,38,/weekly/chart/?yr=2009&wk=38&p=.htm,1.0827,"$118,665,342 ","$139,906,622.35 "
2009,Sep. 11-17,"$96,761,106 ",-19.30%,"$117,978,152 ",-20.20%,127,I Can Do Bad All By Myself,37,/weekly/chart/?yr=2009&wk=37&p=.htm,1.0827,"$104,760,024 ","$127,731,012.57 "
2009,Sep. 4-10,"$119,903,210 ",-17.20%,"$147,803,169 ",-10.90%,114,The Final Destination,36,/weekly/chart/?yr=2009&wk=36&p=.htm,1.0827,"$129,815,209 ","$160,021,564.30 "
2009,Aug. 28-Sep. 3,"$144,758,768 ",-8.40%,"$165,882,383 ",-8.40%,114,The Final Destination,35,/weekly/chart/?yr=2009&wk=35&p=.htm,1.0827,"$156,725,493 ","$179,595,326.66 "
2009,Aug. 21-27,"$158,022,179 ",-15.50%,"$181,005,805 ",-15.60%,122,Inglourious Basterds,34,/weekly/chart/?yr=2009&wk=34&p=.htm,1.0827,"$171,085,346 ","$195,968,951.55 "
2009,Aug. 14-20,"$187,080,394 ",-5.30%,"$214,480,433 ",-3.20%,121,District 9,33,/weekly/chart/?yr=2009&wk=33&p=.htm,1.0827,"$202,545,707 ","$232,210,815.46 "
2009,Aug. 7-13,"$197,619,272 ",14.70%,"$221,648,143 ",14.00%,115,G.I. Joe: The Rise of Cobra,32,/weekly/chart/?yr=2009&wk=32&p=.htm,1.0827,"$213,955,798 ","$239,971,056.15 "
2009,Jul. 31-Aug. 6,"$172,353,849 ",-21.50%,"$194,503,657 ",-17.70%,120,Funny People,31,/weekly/chart/?yr=2009&wk=31&p=.htm,1.0827,"$186,601,767 ","$210,582,625.98 "
2009,Jul. 24-30,"$219,407,649 ",-5.20%,"$236,245,623 ",-3.60%,115,G-Force,30,/weekly/chart/?yr=2009&wk=30&p=.htm,1.0827,"$237,545,348 ","$255,775,261.17 "
2009,Jul. 17-23,"$231,361,679 ",-16.10%,"$245,101,035 ",-15.70%,111,Harry Potter 6,29,/weekly/chart/?yr=2009&wk=29&p=.htm,1.0827,"$250,487,578 ","$265,362,720.56 "
2009,Jul. 10-16,"$275,889,711 ",11.80%,"$290,753,157 ",12.60%,109,Harry Potter 6,28,/weekly/chart/?yr=2009&wk=28&p=.htm,1.0827,"$298,696,594 ","$314,788,751.31 "
2009,Jul. 3-9,"$246,746,575 ",-25.60%,"$258,154,059 ",-25.70%,107,Ice Age 3,27,/weekly/chart/?yr=2009&wk=27&p=.htm,1.0827,"$267,144,292 ","$279,494,794.54 "
2009,Jun. 26-Jul. 2,"$331,728,640 ",11.90%,"$347,587,297 ",12.40%,117,Transformers 2,26,/weekly/chart/?yr=2009&wk=26&p=.htm,1.0827,"$359,151,541 ","$376,321,180.22 "
2009,Jun. 19-25,"$296,548,356 ",47.40%,"$309,178,709 ",46.70%,125,Transformers 2,25,/weekly/chart/?yr=2009&wk=25&p=.htm,1.0827,"$321,063,020 ","$334,737,482.28 "
2009,Jun. 12-18,"$201,138,244 ",-15.40%,"$210,709,464 ",-14.10%,127,The Hangover,24,/weekly/chart/?yr=2009&wk=24&p=.htm,1.0827,"$217,765,672 ","$228,128,113.02 "
2009,Jun. 5-11,"$237,617,664 ",7.60%,"$245,147,072 ",7.30%,121,The Hangover,23,/weekly/chart/?yr=2009&wk=23&p=.htm,1.0827,"$257,260,724 ","$265,412,563.29 "
2009,May 29-Jun. 4,"$220,887,751 ",-11.90%,"$228,584,166 ",-12.50%,109,Up,22,/weekly/chart/?yr=2009&wk=22&p=.htm,1.0827,"$239,147,805 ","$247,480,457.06 "
